ID,Datum,Autor,Sadržaj
1663138124183007233,2023-05-29 11:00:03+00:00,Trindale,"Good day Cyclone! May each of you have a great #SaveScorpion Monday! We are Cyclone strong!

@PlutoTV @paramountplus @netflix @PrimeVideo @TheCW @FXNetworks @tntdrama @PopTV @CBSDrama @CBSTVStudios @hulu @paramountco #NickSantora #NicholasWootton https://t.co/ANCfRXtNh2"
1663137990820917250,2023-05-29 10:59:31+00:00,GreenJanielle,@FlavorFlav @Schwarzenegger @netflix Me like your post!!! #yethree https://t.co/t0TXRWo0WO
1663137855823319041,2023-05-29 10:58:59+00:00,iujingjjang,"@PHmiese BITCH X RICH ON NETFLIX WORLDWIDE 
#BITCHxRICHonNetflix 
@netflix @Netflix_PH"
1663137302703640576,2023-05-29 10:56:47+00:00,RuchikaTalwar,@HVSBanwait @netflix This is perhaps what the earthquake wanted to teach me. 😂
1663137276250009601,2023-05-29 10:56:40+00:00,jillani_dr,"@Schwarzenegger @netflix I really love the scene and your face expression when you and your wife(in FUBAR) on the boat expressing love. 
Honestly, your face expression at that time laughs me so much 😂

More love from Pakistan 🙌"
1663137208721612805,2023-05-29 10:56:24+00:00,Halsnead,"@netflix Question……  why  are  people  falling  away  from  you,   @netflix ?      You  cull  what  we  love…on  cliffhangers.  It’s never  too  late  to  be  better.  Renew  or  set  free  #WarriorNun   #SaveWarriorNun https://t.co/YzmjSRZWE7"
1663137151939117060,2023-05-29 10:56:11+00:00,tvwriter,"@PAHolder @netflix Great recommendation! FUBAR was a lot of fun! I especially loved how each episode ended on a cliffhanger and it got the '80s Arnie action/comedy formula down pat. 

Best line without context: “He's so tiny. I want to put him in my pocket.”"
1663136634324283393,2023-05-29 10:54:07+00:00,Getinwhileucan,@AussiZen @Dr_Z_Media @3orovik @Fityeth @eth_ben @beeple @Nakamigos @netflix @MaticOgEth @CryptoBooty69 @MadBudz4337 @MAYC5290 @Wardogs_NFT @nft_approved @approvededu @DJWienerNFT I’m dead 😵 lmao
1663136199916290049,2023-05-29 10:52:24+00:00,HyperFireFerret,@PopCrave @netflix anyway where’s my atla remake
1663136021595258883,2023-05-29 10:51:41+00:00,HyperFireFerret,@PopCrave @netflix the pirates are coming 😨
1663135815680110592,2023-05-29 10:50:52+00:00,FVasquezJr,"@blockbuster @netflix You put a lot of mom and pop stores out of  business, though, so best to sit this one out."
1663135709119541250,2023-05-29 10:50:27+00:00,nowwelshtim,Been with @Netflix since the beginning but I refuse to be treated like a child . https://t.co/2Wd2cU9cYU
1663135440034234369,2023-05-29 10:49:23+00:00,yerimenfess,"&lt;MASS REQUEST&gt;

🔗 https://t.co/cCPt97D1rq
1: BITCH X RICH
2: 청담국제고등학교
3: CHEONGDAM INTERNATIONAL HIGH SCHOOL

BITCH X RICH ON NETFLIX WORLDWIDE 
#BITCHxRICHonNetflix 
@netflix @NetflixID https://t.co/v2B1rN9ILD"
1663135397444984832,2023-05-29 10:49:12+00:00,J_D4rlo,Last night I watched #YouPeople on @netflix and I’d highly recommend it. Very good. Very funny.
1663135219975684096,2023-05-29 10:48:30+00:00,LedLighterz,"@WorldOfMeli_ @netflix Just watch your show on ""certain"" websites for free, it's never that deep. https://t.co/2uNoKCXNbp"
1663134906874994688,2023-05-29 10:47:16+00:00,NotoriousEzz,What do we have to do to get more seasons of F is for Family ? PLEASE @billburr @netflix
1663134890852769792,2023-05-29 10:47:12+00:00,T_majsak,@DaymDrops @YouTube @RachaelRayShow @netflix 86'd chef battles when you were judging
1663134842614345728,2023-05-29 10:47:00+00:00,zmzalabitch,"@PHmiese @netflix @Netflix_PH BITCH X RICH ON NETFLIX WORLDWIDE 
#BITCHxRICHonNetflix 
@netflix @Netflix_PH"
1663134047147548682,2023-05-29 10:43:51+00:00,Thallion1,"@AussiZen @3orovik @Fityeth @eth_ben @beeple @Nakamigos @netflix @MaticOgEth @CryptoBooty69 @MadBudz4337 @MAYC5290 @Wardogs_NFT @nft_approved @approvededu @DJWienerNFT But its probably his own eth, you think he made nothing from his geniousity?"
1663134033268862979,2023-05-29 10:43:47+00:00,yrstuck,"@rvelites BITCH X RICH ON NETFLIX WORLDWIDE 
#BITCHxRICHonNetflix 
@netflix @NetflixLAT"
1663133956106240001,2023-05-29 10:43:29+00:00,PHmiese,"&lt;MASS REQUEST&gt; 

Filipino YR luvies! Let us make BITCH X RICH be available on Netflix worldwide by requesting it 💜

BITCH X RICH ON NETFLIX WORLDWIDE 
#BITCHxRICHonNetflix 
@netflix @Netflix_PH https://t.co/x164FeyiGw"
1663133656087674882,2023-05-29 10:42:17+00:00,johnwizest,@PopCrave @netflix the teefs are so cute
1663133517167882241,2023-05-29 10:41:44+00:00,arsenal_25,@netflix @NetflixUK there's no better football story
1663132730442260482,2023-05-29 10:38:37+00:00,juno_rvaets,"BITCH X RICH ON NETFLIX WORLDWIDE 
#BITCHxRICHonNetflix @netflix @Netflix_PH
#NewProfilePic https://t.co/Xc0pacBGp8"
1663132220620705792,2023-05-29 10:36:35+00:00,juno_rvaets,"@yeriworld_99 @netflix @NetflixLAT BITCH X RICH ON NETFLIX WORLDWIDE 
#BITCHxRICHonNetflix 
@netflix @NetflixLAT"
1663131731996581895,2023-05-29 10:34:39+00:00,iiTzPredatorHD,Just thought after NCIS Los Angeles ends forever next week &amp; SWAT seasons over + Seal Teams off atm too... can cancel my @NOWTV till they come back 😅 other 2 NCISs are on @DisneyPlus + Marvel/Star Wars stuff &amp; @netflix has Witcher &amp; Cobra Kai... Sky need to get some good good 😅
1663130870071578626,2023-05-29 10:31:13+00:00,PaulBarBerr,@netflix now what happened f**kers
1663130795438133248,2023-05-29 10:30:55+00:00,VoiceOfPoker,"@dcexaminer @netflix My daughter and her son were using my acct for 5 years, the other day a big screen came across their TV asking if they were in the household.  She only ever uses 1 stream, so instead of having to get her own account she sent me the $8 and will each month.  The $8 is for 1 stream"
1663130746184187905,2023-05-29 10:30:44+00:00,_AFBN_,"Clear Example of how money changes people, @netflix"
1663130626642391042,2023-05-29 10:30:15+00:00,yeriworld_99,"&lt;MASS REQUEST&gt; Let's start Luvies! and don't forget to tag the Netflix account of your country 💜

🔗 https://t.co/41l6nj0tXd
1: BITCH X RICH
2: 청담국제고등학교
3: CHEONGDAM INTERNATIONAL HIGH SCHOOL

BITCH X RICH ON NETFLIX WORLDWIDE 
#BITCHxRICHonNetflix 
@netflix @NetflixLAT https://t.co/GiaOiWSvNl"
1663130549047705600,2023-05-29 10:29:57+00:00,DaymDrops,"Most folks know me from @YouTube - Others from my Fast Food Commercials - Older Crowds from my years on the @RachaelRayShow and MANY others from my Fresh, Fried &amp; Crispy Show on @netflix - Generations have visually dined with me for YEARS! Food is the Universal Language! 🙌🏾💯🙌🏾"
1663130056640561152,2023-05-29 10:27:59+00:00,John19482871,@MrZooT_ @netflix Just contact your bank and stop all transactions coming from Netflix easy
1663129357169172481,2023-05-29 10:25:12+00:00,DrDanniellex2,#Jewish people see the people from #India and each one says we watched your matchmaking show on @netflix - great anecdote from @andyblumenthal (watch till the end) https://t.co/lHXUKRFywF
1663127606408142850,2023-05-29 10:18:15+00:00,Benjami93161625,@netflix ASMR with Arnold Schwarzenegger and Monica Barbaro? That's like having a symphony with a rock band and a choir. Can't wait to hear the harmonies!
1663126907951431680,2023-05-29 10:15:28+00:00,Angelo_X_2045,"@netflix 
Please take Tin and Tina off Netflix, I’d happily pay an extra $10 a month if you guys promise to never put 2 hour trash like that on your platform."
1663126640237625344,2023-05-29 10:14:25+00:00,6Roboto,"This is my Batman
#SellSnyderVerseToNetflix #SellZSJLtoNetflix #BoycottWBD @netflix https://t.co/qIRhoMB4R4"
1663126595547045888,2023-05-29 10:14:14+00:00,highpriestjrry,@netflix iam watching the documentary series dope on Netflix on my smart tv. I made a twitter video of me watching dope. Check out my twitter the past 24 hours.
1663125586666029056,2023-05-29 10:10:13+00:00,nyasha_chatyoka,@Nashe_Gwatidzo @jadapsmith @willsmith @netflix @NetflixAfrica2 @KevinHart4real @Chirisa__ @tylerperry @Oprah @Trevornoah @BenSilvermanNBC @SusannahWard @bengoold Starting it today with my student ...would you mind sharing the background of your book🙇‍♂️
1663125555347173376,2023-05-29 10:10:06+00:00,AcrossThePond88,"Read prayers, church, Mrs Cliff Hill happy with the call, Miss Rogers there, lots of talk.
Entry at https://t.co/RNomyhl4Wc
#BringBackGentlemanJack @Netflix @Hulu @FXNetworks @BBC &amp; @LookoutPointTV @Showtime https://t.co/fO9LhxJzJa"
1663124450278096897,2023-05-29 10:05:42+00:00,MchenryRockland,@dcexaminer @netflix #CancelNetflix I did years ago over their defending of pedo content. There are other platforms out there.
1663124201513840640,2023-05-29 10:04:43+00:00,sosobelle,"@netflix Fubar was terrible, gave up in E3."
1663123886228262912,2023-05-29 10:03:28+00:00,stfvnokia,@PopCrave @netflix NOT MY MERRY!!
1663123737414184964,2023-05-29 10:02:53+00:00,AcrossThePond88,@SDBAILBONDWOMAN @netflix @hulu @FXNetworks @BBC @LookoutPointTV @Showtime Just got up...yey!!
1663123351898816519,2023-05-29 10:01:21+00:00,savegjnews,"MONDAY: Reimagine Gentleman Jack characters as athletes!

#BringBackGentlemanJack @netflix @Hulu @FXNetworks @BBC @LookoutPointTV https://t.co/YoCKfxUzSw"
1663123045781741569,2023-05-29 10:00:08+00:00,Lockwood1494,"@SaveLockwood_Co @netflix @AppleTV @PrimeVideo @DisneyPlus @primevideouk @paramountplus @ParamountPlusUK Amazing to see. @netflix made the wrong decision on cancelling Lockwood and co. 
#SaveLockwoodandCo #LockwoodGhostAuditions"
1663123013368418305,2023-05-29 10:00:00+00:00,SGJCampaign,"MONDAY: Reimagine Gentleman Jack characters as athletes!

#BringBackGentlemanJack @netflix @Hulu @FXNetworks @BBC @LookoutPointTV https://t.co/BXu5pe1txX"
1663122426421469184,2023-05-29 09:57:40+00:00,gol_mia,"@blockbuster @netflix I rented Final Fantasy X so many times from my hometown's old Blockbuster the manager recognized me and straight-up asked ""Do you just wanna keep it this time, son?"". Naturally, I said yes."
1663121981963923456,2023-05-29 09:55:54+00:00,CrystalfanUK,Two more days of teen wolf left on @netflix 😭😭
1663121572222099459,2023-05-29 09:54:16+00:00,MotionlessLau,Fuck you @netflix https://t.co/sHsnw18KIH
1663121386125283329,2023-05-29 09:53:32+00:00,MrNoobly_Playz,@netflix Blasphamy yall always target jesus or mock him
1663120260369911808,2023-05-29 09:49:04+00:00,TvShows360,"@dijidiary @netflix ""Cringe korean boy"" 

I don't know why i laughed at that for 10 mins. LoL"
1663119980244746240,2023-05-29 09:47:57+00:00,Lockwood1494,"Every day more and more people want to see a new season of Lockwood and co. @netflix cancelled it. 
@AppleTV @PrimeVideo @DisneyPlus 
#SaveLockwoodandCo #LockwoodGhostAuditions"
1663119911554777089,2023-05-29 09:47:40+00:00,TvShows360,@tizisdaillest @netflix Haha heck yeah
1663119743664939009,2023-05-29 09:47:00+00:00,ToraDigest,"HI SCORE GIRL ROUND 17 https://t.co/MQNU7SBerO via @ToraDigest 

#HiScoreGirl @netflix"
1663119629919682560,2023-05-29 09:46:33+00:00,TheOriginalKKP,“i melt with you” . It would do so well on @netflix if they released it now.
1663119617282244608,2023-05-29 09:46:30+00:00,chuksjonia,"The need to do their research whenever they shoot shows. We are in the Information age now. If they can’t get better writers, the adapt books coz books are well researched by authors nowadays.
Reminds of those days they would show a well trained soldier running with a gun and his finger is on the trigger. Like the weapon can’t go off when you are running."
1663119430304374785,2023-05-29 09:45:46+00:00,william50934095,"@blockbuster @netflix Yeah well some of us are glad y’all gone ,with them ridiculous late fees,who wants to go back to driving back with to store to rent movies https://t.co/yGLokbikKr"
1663119081040654336,2023-05-29 09:44:22+00:00,lalaludia,@shondarhimes @netflix pls give people what they want
1663118144255434753,2023-05-29 09:40:39+00:00,bunnywitch__,"@blockbuster @netflix So what im hearing is blockbuster is gonna make the comeback of the century, and make a new streaming platform where they allow password sharing.  Because I think thats a power move tbfh"
1663117250428018688,2023-05-29 09:37:06+00:00,sunjam_zw,@KingKandoro Family Meeting special on @netflix  🕯🕯🕯
1663117233957093376,2023-05-29 09:37:02+00:00,JW650Underscore,@Unknown_Ghostz6 @netflix You can still share a password. You're just paying for it.
1663116811485814784,2023-05-29 09:35:21+00:00,mandy_time,@netflix fuck you and this household bullshit
1663116417611464704,2023-05-29 09:33:47+00:00,NinoiPas,"@netflix ""Omer Iplikci's Family"" Telling the story of how Omer&amp; Defne built their business &amp; shared parenting duties of their two children.Their 1st daughter (Mayra Narin) has Defne's beauty&amp;Omer Iplikci's intelligence &amp; coldness,the boy has Defne's personality.#ElçinSangu #KiralıkAşk"
1663116268428226560,2023-05-29 09:33:12+00:00,JW650Underscore,"@Monkeyvix @netflix Remember, Netflix is the originator. That's all I will say."
1663116130582446081,2023-05-29 09:32:39+00:00,hbanhire,"@si_nyoro @JoramMubaiwa @mutowod Yep, it's a series on @netflix Cde starring @Schwarzenegger

#Fubar https://t.co/8Gw1TgdZjV"
1663115916123537413,2023-05-29 09:31:48+00:00,Hairyassburgers,@justredpillme @blockbuster @netflix Ya mom.
1663115813426176001,2023-05-29 09:31:23+00:00,NinoiPas,"I'm very pleased with Mayra Narin acting's skill as little Peri in #ÇöpAdam series. I wish @netflix Turkey is interested in producing this limited series about ""Omer Iplikci's Family"" from the Original Kiralik Aşk drama series  #ElçinSangu #KiralıkAşk"
1663115812196974593,2023-05-29 09:31:23+00:00,JW650Underscore,"@netflix How can you not love Arnold? Did Netflix announce season 2 of FUBAR yet? Oh, and I still don't get ASMR. 😂"
1663115728545886208,2023-05-29 09:31:03+00:00,Hairyassburgers,@TonyR2theO @blockbuster @supermollywoosh @netflix Relax
1663115439499538433,2023-05-29 09:29:54+00:00,HuffleThePuffle,@netflix you still have time to reverse all this &amp; make BETTER choices to help your company. Cuz I promise you this ain't it. This isn't helping y'all.
1663115437989588992,2023-05-29 09:29:54+00:00,HuffleThePuffle,"But @netflix why are you so comfortable with this 🤔 are y'all that deep in money wise? Y'all have been getting called out FOR YEARS, no change. Just making things worse. Look at all the complaints &amp; upset ppl in this post, you still think this is a good idea?"
1663115436475424770,2023-05-29 09:29:53+00:00,HuffleThePuffle,"@netflix should be ashamed of themselves for inconveniencing an ENTIRE WORLD OF PEOPLE. Cuz @netflix thinks households are only in ONE home. So ""modern"" but thinking we back in the 50's or some mess when it comes to families."
1663115434961391616,2023-05-29 09:29:53+00:00,HuffleThePuffle,"So because @netflix thinks families all just live in one household, my mother has to spend extra money to transfer her account just so my sisters will have their shows. &amp; I have to figure out if you're WORTH spending extra money on."
1663115433434644483,2023-05-29 09:29:53+00:00,HuffleThePuffle,"My daughter is 3, &amp; she uses @netflix more than anyone in the house, &amp; she uses the kids profile. Well I just had to DELETE the app off of her tablet so she won't mess up my grandmother's account."
1663115430339260416,2023-05-29 09:29:52+00:00,HuffleThePuffle,"@netflix look at it. Look at the post. READ THE REPLIES! You have ruined so many ppls chances to watch their shows. My grandmother pays for the Netflix while my small IMMEDIATE FAMILY uses it as well. To save money. My mother, my grandmother, my sister, &amp; my daughter"
1663115364291543040,2023-05-29 09:29:36+00:00,anoopsingh99977,@JLo @netflix Very beautiful &amp; super film by great actress of our time.
1663115201833754629,2023-05-29 09:28:57+00:00,kyuubi_55,"@danlabuda @AJ_Lusby @blockbuster @netflix When I read this, I was like... The PlayStation library Xbox library? I genuinely didn't realise you meant a physical book library..."
1663114716149940224,2023-05-29 09:27:02+00:00,KdramaSebs,@jburn @netflix I treated Black Knight as a movie. It really was a drama cut down to the bare bones. Netflix knows the short attention span of some viewers and maybe the occasional and non kdrama consumers specifically. It is a worrying trend though.
1663114282014498816,2023-05-29 09:25:18+00:00,sharmistha2405,@LiveLawIndia @netflix He should have been given the death penalty along with his evil brother but again thanks to our judiciary.  Money is bigger than life..
1663114055026868229,2023-05-29 09:24:24+00:00,dcexaminer,".@Netflix will try to limit password sharing by billing subscribers an additional $8 per month if viewers outside their household use their account.

The streaming platform announced the decision after months of seeking to control password sharing.
https://t.co/gwobF7RzQI"
