ID,Datum,Autor,Sadržaj
1662534101394391040,2023-05-27 18:59:52+00:00,Wheel_Smith,@netflix @Schwarzenegger show is not that good after first episode. what happened?
1662534039591436290,2023-05-27 18:59:38+00:00,AndrewDCallahan,@blockbuster @netflix I use to love going to blockbuster as a kid and picking out movies and games to rent. The one I use to live near even had this cool machine that let you print out the pictures you took in pokemon snap as stickers. I miss those days.
1662533918300467201,2023-05-27 18:59:09+00:00,WarriorGunn,"LUTON TOWN!! 

31 years since @LutonTown were last in the top flight, to go all the way down and spend 5 years non league, to then come all the way back up

Amazing story, 
@netflix get on it. https://t.co/kqBcfl7V9T"
1662533864332353539,2023-05-27 18:58:56+00:00,barbara_CGarza,@loveit_withfire @netflix Hermana no te voy a spoilear
1662533726763380736,2023-05-27 18:58:23+00:00,e83talus,@iamwandasykes @nytimes @netflix I laughed so hard I fell out of bed! I highly recommend!
1662533714436583424,2023-05-27 18:58:20+00:00,pennyLane4earth,Besties…who would you want as friends? ♥️♥️ @fireflyLaneFriendsForever @deadtome @KatieHeigl @sarahchalke @1capplegate @LindaCardellini @netflix #girlpower #GIRLFRIENDS
1662533657695858690,2023-05-27 18:58:07+00:00,YetShePersists,@MamaSissieSays @netflix Someone should tell Netflix to live within their means.
1662533655196225536,2023-05-27 18:58:06+00:00,HaizSteinfeldPH,"One of my favorite parts on the Edge of Seventeen. 👏👏🥰😍💞

Our Love Hailee @HaileeSteinfeld never runs out of emotions in her acting, it will always surprise you all the time. 

Rewatch/Watch it on @Netflix_PH @netflix you'll love Nadine. ☺️👍"
1662533574367559681,2023-05-27 18:57:47+00:00,Teacherglitter,Also if @netflix doesn’t pick this up for a movie they are missing a HUGE win.
1662533496227676162,2023-05-27 18:57:28+00:00,Rahmanzaynay,Yeah @netflix has been not uploading decent stuff
1662533399901351936,2023-05-27 18:57:05+00:00,MR_Martynas,Enjoying #FUBAR on @Netflix whit @Schwarzenegger. Lithuania 🇱🇹
1662533393311997954,2023-05-27 18:57:03+00:00,darkcobrabws,"""The Right to bear arms?""

Lol why the fk would i want that to begin with? I like our low rate of school shootings, call me crazy.

""There’s a reason you chose screenshots""

Yes, because you turds tend to not click links

""How’s that freedom of speech working out?""

We have that too but it's called freedom of expression"
1662533388190863363,2023-05-27 18:57:02+00:00,CummingUpJess,"@muzikvadisicom Murat 🤍 Tuba are 🔥🔥 can’t wait for season 2 and 3. Looking forward to Toprak and Ada 😍
#AnotherSelf #ZeytinAğacı #MiOtraYo  @netflix 
#TubaBüyüküstün #MuratBoz https://t.co/mRXkHEUh1E"
1662533193889660929,2023-05-27 18:56:16+00:00,kayla_nation,Count your fucking days you raggedy bitch @netflix
1662533147152490502,2023-05-27 18:56:05+00:00,dprovenzanosc,@HavasuMarena @netflix @netflix you are grooming kids.
1662532973902585859,2023-05-27 18:55:24+00:00,drnickUSA,"Just imagine actually saying this to Arnold @Schwarzenegger:
""I knew you sold gym equipment… didn’t think you actually used it.""

#FUBAR rocks! Action and so so funny!

A family that lies together... now spies together ; )

@ketch @netflix"
1662532928520491008,2023-05-27 18:55:13+00:00,DigitalDNAGames,@blockbuster @netflix Never been charged hundreds of dollars in late fees from Netflix.
1662532869506453504,2023-05-27 18:54:59+00:00,noelinmich,Watching #FUBAR on @netflix. @Schwarzenegger is brilliant!
1662532792075296769,2023-05-27 18:54:40+00:00,link_mcgregor,@TheIronMontage @netflix I totally agree.
1662532708118167552,2023-05-27 18:54:20+00:00,JimAlaska49,@netflix @Schwarzenegger F your freedom!
1662532688543354880,2023-05-27 18:54:15+00:00,HelenaMystic,@MKatemurphy @netflix Why throw Netflix under the bus when you should know the rules!
1662532640493248513,2023-05-27 18:54:04+00:00,Rahmanzaynay,@blockbuster @netflix Bring back blockbusters lol
1662532614475882496,2023-05-27 18:53:58+00:00,AuroraXMonroe,@MamaSissieSays @netflix I cancelled rather than figure out how to watch when I’m caring for my grandmother at her home once a month.  I’m done.
1662532541969223680,2023-05-27 18:53:41+00:00,starbreiz,@Kaduperson @AbbeyScott16 @MamaSissieSays @ChangeTheSyst14 @netflix And your ISP doesnt send you nastygrams?
1662532468564455425,2023-05-27 18:53:23+00:00,farmersboy70,"@netflix @Schwarzenegger Watched the first two episodes. That'll be it, Arnie needs to be given something way better to work with."
1662532439351197696,2023-05-27 18:53:16+00:00,TheLastViking22,@CualquieraOnvre @blockbuster @netflix Send that movie straight to hell
1662532305129283587,2023-05-27 18:52:44+00:00,jjimenez7858,"@blockbuster @dougboneparth @netflix Now that you mention it, I do remember this guy handing out candy for free like it was a Saturday night rave. https://t.co/DMgcifzZyj"
1662532256009797633,2023-05-27 18:52:32+00:00,Rahmanzaynay,@netflix Will be cancelling
1662532227379482632,2023-05-27 18:52:26+00:00,smileysara3912,Hey @netflix so I have to pay extra for my college kid to watch NETFLIX at school now?
1662532187407925248,2023-05-27 18:52:16+00:00,Guidofawks1,@darkcobrabws @BiggestI @MKatemurphy @netflix Go ahead.  Post the link to the leftist globalist organization.  There’s a reason you chose screenshots.  How’s that freedom of speech working out?  The Right to bear arms?  🤡
1662532148337979392,2023-05-27 18:52:07+00:00,Lovejoy_Michael,@Centineo4real @blockbuster @netflix Somebody needs to do something about it.
1662532107476844544,2023-05-27 18:51:57+00:00,shini_gamer,@blockbuster @Guilletorrealba @netflix But still one of you broke and the other succeed 🤷🏻‍♂️
1662532011754508289,2023-05-27 18:51:34+00:00,Sound_ofa_Heart,"@netflix Literally now on netflix.

RACCOONS BITE NETFLIX'S ANKLES 
#WarriorNun #SaveWarriorNun https://t.co/RIH4UCJtW6"
1662532004955541505,2023-05-27 18:51:32+00:00,_qllie,@blockbuster @netflix Netflix used to do that too 15 years ago and you didn’t have a due date…
1662531832942919693,2023-05-27 18:50:51+00:00,voteelon,@MamaSissieSays @netflix They don't care.
1662531702558982144,2023-05-27 18:50:20+00:00,twitturdlied,@KevinHart4real @SamsClub @Chase @DraftKings @fabletics_men @OldSpice @myharthouse @AudemarsPiguet @c4energy @SIRIUSXM @netflix @peacock Did you ever correct your woman because raccoons do have thumbs https://t.co/JqxlNyq8Dh
1662531520337199111,2023-05-27 18:49:37+00:00,BladeGodBackup,@netflix next season please fix and update some character designs to be more like the manwha because what you did is disrespectful to the source material and if you can make things like sex eduction than you can easily make the anime as ranchy as the manwha do better #Lookism https://t.co/s8DiEvqaVS
1662531408760565760,2023-05-27 18:49:10+00:00,abelvn,lmao fuck off @netflix https://t.co/jWzPtOVP72
1662531374052691968,2023-05-27 18:49:02+00:00,BichonSnuggles,@scumbelievable @blockbuster @netflix Yeah all this nostalgia for Blockbuster when they were empirically a Bad Business run by rightwing dbags just shows how bad things have gotten with Netflix
1662531363373719552,2023-05-27 18:49:00+00:00,JenniferPaigeHB,@blockbuster @netflix And rewound
1662531348949790720,2023-05-27 18:48:56+00:00,Ash006003,"I watched #Fubar recently and it was amazing! I enjoyed every moment. It's hilarious and it has that emotional touch to it, which I love. Also, the pacing is great. @netflix please make a 2nd season.

@Schwarzenegger and the team have done a wonderful job. 💚 from India Arnie! https://t.co/tcODlDpn7u"
1662531275511713792,2023-05-27 18:48:39+00:00,Lovejoy_Michael,@kieranmlkelly @blockbuster @netflix Only $900m? 😅
1662531179860434946,2023-05-27 18:48:16+00:00,cswignes,@EnochRoot6 @MKatemurphy @TheRJGray @BiggestI @netflix I would invite you and those making ridiculous comments like this to come and volunteer in our classrooms and see how much we pour into your children and our careers. But none of you will. You'll just bitch and moan about how we supposedly bitch and moan. Show up or shut up.
1662531167285829633,2023-05-27 18:48:13+00:00,AlondaThomas,"Personally, I’ll never forget Kalief! Ava Duvernay captured his haunting story in her documentary 13th on @netflix   It was heartbreaking to know this was a true story."
1662531103217926144,2023-05-27 18:47:57+00:00,AnnPeacherose4,Watching #Fubar @Schwarzenegger @netflix 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
1662530994547707905,2023-05-27 18:47:32+00:00,dprovenzanosc,"@ThisIsMy4th Just noticed today. 

@netflix please take it down or I'll need to cancel my account."
1662530962641518594,2023-05-27 18:47:24+00:00,darkcobrabws,"@Guidofawks1 @BiggestI @MKatemurphy @netflix Lol yea, ""Dictator""  While we're on the subject, how's your freedom going, mr land of the ""free""? 😘 https://t.co/JBwFnoNQ3z"
1662530937484107776,2023-05-27 18:47:18+00:00,buckhugh2,"@MKatemurphy @netflix Wasting time within group projects, crafts, busywork and movies….also…bs. Most teachers were lazy af and it was easy to spot them from a mile away."
1662530855451893763,2023-05-27 18:46:58+00:00,BalverinoBlanco,@blockbuster @netflix I miss DVDs and blurays extras. I used to buy especial editions with lots of extra material 😥 and somethimes I found old DVDs from great movies that I couldn't find anywhere. par
1662530758530199552,2023-05-27 18:46:35+00:00,drmofval,@netflix Time to CANCEL NETFLIX!!!!!!!!
1662530725026086912,2023-05-27 18:46:27+00:00,BichonSnuggles,@KonstantineinCA @blockbuster @netflix Blockbuster was notorious for censoring movies cuz it was run by rightwing dbags https://t.co/4FWRi2wjsL
1662530648672804865,2023-05-27 18:46:09+00:00,khiemthedealer,@MamaSissieSays @netflix Is Netflix your only entertainment? What did you do when it didn't exist when you were younger?
1662530584189517824,2023-05-27 18:45:54+00:00,ImShakeyJake,Nothing like shooting yourself in the foot eh @netflix ?
1662530541739028480,2023-05-27 18:45:44+00:00,nedcoder,@netflix I have an idea for netflix as a customer. Please consider making Black Mirror TV series where the main topic is AI.
1662530491390599169,2023-05-27 18:45:32+00:00,Cu_As,"@MKatemurphy @netflix I’m not going through this BS, I canceled my subscription. Not worth it."
1662530473313067011,2023-05-27 18:45:27+00:00,Arielthemermiad,@My_Rice_Sickle_ @netflix everyone keeps quoting their tweet about sharing passwords from last year 😭
1662530443995152384,2023-05-27 18:45:20+00:00,AerithHD,"@xSpyra @netflix i haven’t even tried to sign into my moms netflix yet, don’t wanna deal with the disappointment lololol"
1662530412638289923,2023-05-27 18:45:13+00:00,joceabet,"@blockbuster @netflix I would be very happy if they made a streaming platform, I think many of us would pay :)"
1662530398969114626,2023-05-27 18:45:10+00:00,Matthew22230347,@Zeerabets @blockbuster @netflix Netflix promotes screen addiction to through binge watching!  Far better to watch 2 or 2 films a week and only after you have done ur week's work rather than watching thru the  night and arriving at work exhausted!
1662530378601574402,2023-05-27 18:45:05+00:00,thatPoleLouis,". @NetflixUK @netflix  cancelled

We paid for the multi-household, yet that wasn’t enough?

From the thousands before us and the thousands, maybe millions after;

You’ve played yourselves, bye"
1662530320934264832,2023-05-27 18:44:51+00:00,BichonSnuggles,"@blockbuster @DrMcIrish @netflix So... 

Is Blockbuster still run by rightwing dbag snowflakes who like to censor indie movies?

Or have you learned anything in all these years?"
1662530310863749121,2023-05-27 18:44:49+00:00,Lovejoy_Michael,@blockbuster @netflix The world still needs Blockbuster Video and the local video libraries…nothing like browsing the VHS horror section and bringing a few home to watch on the CRT. #nostalgia
1662530270770102272,2023-05-27 18:44:39+00:00,eyesuspy,I want my show on @netflix and I have AMAZING idea.
1662530268329136133,2023-05-27 18:44:38+00:00,Starnez_,@MzShamar @netflix I’ll stand by this show till the day I’m 💀
1662530169914159105,2023-05-27 18:44:15+00:00,DiJRiz,@iamwandasykes @nytimes @netflix Another amazing show from @iamwandasykes
1662530030516281346,2023-05-27 18:43:42+00:00,Tate_Middaugh22,"@blockbuster @netflix I would
Literally spend all my money at blockbuster if they made a come back. 🥲 I have been waiting for that day for 10
Years 🩷"
1662529868041420800,2023-05-27 18:43:03+00:00,TrashManGarbage,"@bae_rae_heyyyyy @netflix Yes, it is. It's in the email. It works just fine."
1662529855341355009,2023-05-27 18:43:00+00:00,0001sudarshan,"Worldwide goodwill of @NikonUSA .
No one camera of Nikon is approved by @netflix .
#NikonZ8 
@Sony @Canon_India is the winner. 

@NikonIndia @NikonEurope https://t.co/RbsroBRjZY"
1662529833782353922,2023-05-27 18:42:55+00:00,TheFlixta,@netflix how did getting burned by @blockbuster feel?
1662529816514445312,2023-05-27 18:42:51+00:00,livelove_lupita,I just don’t see why @netflix is making the fact we share it with family members/friends a big deal? Talk about money hungry. Y’all literally make so much already some people aren’t financially stable enough to pay Netflix monthly so why is it so bad to share? #moneyhungry
1662529705399189504,2023-05-27 18:42:24+00:00,UrielSztabzyb,@wojo4hitz @WindyCityDriver @alteredego88 @Gunkyyy @blockbuster @dougboneparth @netflix Me or the hero?
1662529701154258944,2023-05-27 18:42:23+00:00,ksucats96,@Miz_Rosenberg @netflix cosign.
1662529561362399232,2023-05-27 18:41:50+00:00,Timccopeland,@blockbuster @Loose_bets @netflix @inversebrah for the ratio
1662529552302632963,2023-05-27 18:41:48+00:00,Sound_ofa_Heart,"@netflix Now THIS is how you make an entrance!

Raccoons are now...check out your windows pals 🦝

RACCOONS BITE NETFLIX'S ANKLES
#WarriorNun #SaveWarriorNun 

https://t.co/UDyfqzR2aE"
1662529399130923010,2023-05-27 18:41:11+00:00,Matthew22230347,@quantumtruths @RubyTiger18 @blockbuster @netflix Because it was more fun than the present!
1662529343627620353,2023-05-27 18:40:58+00:00,MariePaddock,@shrnpeterson009 @MaryVarshini108 @netflix That's what we were doing before. A plan that covered 4 devices. One of them just happened to be a few hours drive away.
1662529317966868480,2023-05-27 18:40:52+00:00,applesauce_19,I'm at the point where I'm going to boycott @Netflix from the new changes that they had decided was for the better to make more money welp let's see how much money they loses from this big mess up 💸 #BoycottNetflix
1662529292717236226,2023-05-27 18:40:46+00:00,Matthew22230347,@Mkmichael001 @RubyTiger18 @blockbuster @netflix Just believe!
1662529284609658880,2023-05-27 18:40:44+00:00,simplyPaulaN,@MikeRicks @MKatemurphy @netflix Thank you for the clarification.
1662529276745318400,2023-05-27 18:40:42+00:00,TrashManGarbage,@Lady_Vexx @netflix It still works fine if you travel. Nothing has changed.
1662529226745028609,2023-05-27 18:40:30+00:00,Matthew22230347,@MarhattaRosalyn @RubyTiger18 @blockbuster @netflix Probably on the verge of ur breakthrough in business!
1662529167827652615,2023-05-27 18:40:16+00:00,jennifermarriot,@PittoreFilm @MKatemurphy @netflix You literally didn't read the link. But thanks!
1662529150761181184,2023-05-27 18:40:12+00:00,trey_cobain,@blockbuster @netflix A friendly reminder you got put out of business because you didn't want to join said model and not updating to become part of the @netflix model
1662529138035675136,2023-05-27 18:40:09+00:00,versacelopez,@JLo @netflix we love all the unreleased scenes mother but we need more please 😭😭😭
1662529090988146688,2023-05-27 18:39:58+00:00,seoxquisite,I HATE YOU SO MUCH I HAVENT FORGOTTEN ABOUT THIS @netflix
1662529024181059588,2023-05-27 18:39:42+00:00,uniquesaucer,"@netflix y'all can cancel Young, Famous &amp; African. What a bunch of weirdos arguing over nothing. Swanky has somehow become more delusional than normal"
1662528975107682304,2023-05-27 18:39:30+00:00,PaulAllsopp12,@blockbuster @Gav1981 @netflix Loved it
1662528894044450817,2023-05-27 18:39:11+00:00,otc2022,@netflix Thank you Netflix!!! What a scam artist you are!!
1662528786234224640,2023-05-27 18:38:45+00:00,ashleyjordyn5,Goodluck @netflix you about to lose A LOT of viewers. Some of us share with FAMILY outside of the household. This is seriously ridiculous. 😂
1662528735206342660,2023-05-27 18:38:33+00:00,partybil,"@netflix @Schwarzenegger Ava and Beatrice are THE besties/lovers action duo 

#SaveWarriorNun #WarriorNun https://t.co/bOaLNhkK3f"
1662528720454680576,2023-05-27 18:38:29+00:00,BrimPuke,@netflix @Schwarzenegger day 37 of asking netflix to add back stranger things into dbd
1662528668453699584,2023-05-27 18:38:17+00:00,Miz_Rosenberg,"Like, @Netflix had $32B revenue last year but they need an extra $16 per month from my family when we are paying two tuitions? LOL. I think the fuck not"
1662528637982089218,2023-05-27 18:38:10+00:00,sergiojlover,@JLo @netflix Im in love with these unreleased scene Queen!! Omggg 😭😭😭 #TheMother
1662528628393951232,2023-05-27 18:38:07+00:00,Matthew22230347,@LDBlondePod @blockbuster @jomilo86 @netflix Agree!!  Highly readable!
1662528565168963585,2023-05-27 18:37:52+00:00,CommishPR,"@netflix so now because I have 3 properties, you expect me to pay for 3 accounts!! Absurd! Lost me as a customer! That is how business crash!!"
1662528551281721344,2023-05-27 18:37:49+00:00,Matthew22230347,@blockbuster @Loose_bets @netflix I'm wishing you every success in life!  I just have this feeling that you're going make it BIG TIME!!!
1662528363389677568,2023-05-27 18:37:04+00:00,RoccoAminul,"@strangerwriters @netflix From the shocking return of a certain character to the introduction of new ones, this season had it all. We laughed, cried, and held our breaths as we followed the gang on their latest adventure. And let's not forget that epic finale that left us all wondering what's next?"
1662528273862082563,2023-05-27 18:36:43+00:00,Matthew22230347,@EnthusiastKSU @dougboneparth @blockbuster @netflix Ha ha! This thread just gets better and better!!!!
1662528268531298304,2023-05-27 18:36:42+00:00,aizaaliaa,i hate u @netflix
1662528260293685248,2023-05-27 18:36:40+00:00,Sc0obyD,That’s why you guys were better than @netflix at least you guys didn’t change your word like @netflix did.
1662528152378265600,2023-05-27 18:36:14+00:00,christyford3320,I thought the whole idea of Netflix was to be able to watch anywhere you go??? I thought this was the reason people would want to get @netflix ???
1662528144430059521,2023-05-27 18:36:12+00:00,ByronViscount,@MKatemurphy @netflix Showing Netflix in a public/group/audience setting is explicitly against the terms of your Netflix subscription or video rental regardless of your subscription or password use. It’s always been that way forever! You can face significant and severe civil penalties in court.
1662528123630665728,2023-05-27 18:36:07+00:00,RoccoAminul,"@strangerwriters Can you believe it has been one year since we were transported back to the Upside Down with the premiere of #StrangerThings Season 4 on @netflix?! The excitement and anticipation leading up to its release was palpable, and the Duffer brothers did not disappoint. (1/2)"
1662528113736073216,2023-05-27 18:36:05+00:00,shrnpeterson009,@MariePaddock @MaryVarshini108 @netflix Why do I think this is going to. come back and bite Netflix?  Couldn't they just simplify with one family plan with x number of users with one password?
1662528082018992128,2023-05-27 18:35:57+00:00,W_R_R,@CreativeCatFX @Stranger_Things @netflix Best news I’ve seen all week! Thanks!
1662528070509797376,2023-05-27 18:35:54+00:00,MyWeezie1009,@croatocean @netflix @nbc @CBS Totally agree something different..please keep the company u keep!!!!!
1662528025949249539,2023-05-27 18:35:44+00:00,Matthew22230347,"@blockbuster @netflix Yessssss!  Ur still alive!  I thought you were gone for ever! Agree with Ur comments about lack of community spirit  @netflix !!!
Thanks for the memories!"
1662527927035080704,2023-05-27 18:35:20+00:00,Mads_IsTrying13,"@MamaSissieSays @netflix more to add: divorced parents, college students who live far from home, a couple who one travels for business"
1662527876267212803,2023-05-27 18:35:08+00:00,bolixiaomaomiao,"@Schwarzenegger @netflix @Schwarzenegger This is Fubar's global map today, which ranks first in the world. It's a global party, and I'm glad to be here.#Fubar #rank https://t.co/e6toaZhQPd"
1662527849021014019,2023-05-27 18:35:02+00:00,Miz_Rosenberg,why does @netflix hate families with college kids https://t.co/j89Vgp0oLL
1662527824669077505,2023-05-27 18:34:56+00:00,Hotwielzz,@MidgetTamer @netflix It hasn't hit my computers or phone yet but it did my Playstation and I just went to Hulu instead cuz I use my parents
1662527776786886657,2023-05-27 18:34:44+00:00,Guidofawks1,@darkcobrabws @BiggestI @MKatemurphy @netflix Canadian flag in profile.  Now it makes sense.  You’re a socialist.  Say hello to Dictator Trudeau for me.
1662527648940056576,2023-05-27 18:34:14+00:00,wavedog23,"No shade on @blockbuster but holy fuck it's a sad, sad future when I would legitimately rather deal with them than the clusterfuck that is @netflix. Going to BB was always a treat; perusing Netflix, even from home, is an exercise in ""Jesus christ, what a smorgasbord of trash"" lol"
1662527620112859136,2023-05-27 18:34:07+00:00,versacelopez,@JLo @netflix the outfit is absolutely stunning
1662527615868055560,2023-05-27 18:34:06+00:00,koziluvr444,@netflix you’re like a toxic ex who love bombed me
1662527551124779011,2023-05-27 18:33:51+00:00,Fomorach,"My most anticipated new shows in June:
1. #SecretInvasion 6/21 @DisneyPlus 
2. #TheCrowdedRoom 6/9 @AppleTV 
3. #Bloodhounds 6/9 @netflix 
4. #Hijack 6/28 @AppleTV 
5. #BasedOnATrueStory 6/8 @peacock 
 
#TV2023 #TVTime #TVSeries #TVShows https://t.co/LozIgS1pU0"
1662527537686147075,2023-05-27 18:33:47+00:00,bdjoof,@blockbuster @netflix W tweet
1662527459521069057,2023-05-27 18:33:29+00:00,MidgetTamer,@Hotwielzz @netflix Yea it's fucking stupid.
1662527386343329792,2023-05-27 18:33:11+00:00,MamaFrenchiest,@MKatemurphy @netflix You can download it to your device and then hook your device up to the projector. Looooop hole
1662527326234574848,2023-05-27 18:32:57+00:00,CunningSmi1e,@keithwdickinson @netflix They have but I can't do it for my profile because it's already registered to my email address
1662527268428587013,2023-05-27 18:32:43+00:00,JoeKereb,"@netflix Lol cancelling @netflix because we’re a military family. We live and sleep at different spots occasionally throughout the week, I’m not about to pay for a separate subscription at every hospital or spot we work in. You guys have lost your mind, will cost you billions."
1662527211986124800,2023-05-27 18:32:30+00:00,Guidofawks1,"@BiggestI @OUChristie @MKatemurphy @netflix You want me to show you again?
I mean, I know the left is slow and all…maybe watch it twice?

https://t.co/XZX2tirYHx"
1662527211747024896,2023-05-27 18:32:30+00:00,TylerTPharmD,"Have some of that, @netflix https://t.co/svBAHJNGaI"
1662527144508157952,2023-05-27 18:32:14+00:00,SrBravo11,@blockbuster @netflix A friendly reminder that you had the opportunity to bug @netflix and you passed on it
1662527063482417155,2023-05-27 18:31:54+00:00,bayside60,@iamwandasykes @nytimes @netflix Loved it.
1662527042125004800,2023-05-27 18:31:49+00:00,My_Rice_Sickle_,"Ayo, @netflix , didn’t y’all encourage us to share passwords a few years ago? I’ll hang up and listen because I’ll happily cancel my subscription tomorrow."
1662526938827587586,2023-05-27 18:31:25+00:00,grahame_parker,"@netflix I share my Disney+ with my parents and they share their Netflix with me. We are one household, but we don't live together. That's love https://t.co/utbPc90mSn"
1662526841914281985,2023-05-27 18:31:02+00:00,TrashManGarbage,@JSONHODL @bubsie62 @Kix @netflix There is no surprise. It works just fine. People are freaking out for no reason.
1662526789946601475,2023-05-27 18:30:49+00:00,FairyTaleTina,@netflix not sure what’s going on but I got charged twice for an account I didn’t sign up for. Spoke to customer service about canceling and getting a refund and I’m still getting welcome emails. I shouldn’t have an account anymore or be getting anymore emails.
1662526734703394816,2023-05-27 18:30:36+00:00,SelenaGaming1,"@blockbuster @netflix And of course, how many years on, we all still remember you 👍Too bad you didn't jump on the streaming game."
1662526688360579073,2023-05-27 18:30:25+00:00,SuperBobNewbie,@washingtonpost @netflix is a piece of 💩 for this and mostly for not paying writers their worth so they can suck it https://t.co/JTk1zBCAah
1662526628721770498,2023-05-27 18:30:11+00:00,fraglast,"Like a fine wine, @Schwarzenegger just gets better with age. 
Lovin’ #FUBAR on @netflix 
It’s looking like a classic 👍"
1662526529635508225,2023-05-27 18:29:47+00:00,DemiLovallah,@JLo @netflix where's the lead single
1662526527261536259,2023-05-27 18:29:47+00:00,CreativeCatFX,"@W_R_R @Stranger_Things @netflix Oh it’s coming, it’s in development 
https://t.co/RKepZW9uRE"
1662526480016867332,2023-05-27 18:29:35+00:00,UrbanExtant,"We ditched @netflix LONG ago. A few years back, when they began their shenanigans was enough for us. We don’t have cable, just the 10 main channels that come with our fiber internet, so we stream. We settled on HBO Max (MAX), because it’s free with our AT&T cellphone plan, Disney+, and the Apple TV package, since we pay ~$32/mo for all the apple services family account. We never have issues sharing, and we never run out of things to watch. Netflix is last decade’s streaming, trying to cling to life. Explore other options. You may find, like us, you absolutely don’t need @netflix!"
1662526470466465793,2023-05-27 18:29:33+00:00,Path_Luminous,"@washingtonpost Already did. I was paying for four screens, where I use them is my business. @Netflix and their shortsighted greed can go to hell, have fun at your next shareholders meeting."
1662526285346664450,2023-05-27 18:28:49+00:00,TheDimitr,"@McFaul @netflix 
What about Kotlyarevsky' Saga (reversed version of Roman appearance) https://t.co/eJ0vkR34rw"
1662526273581711366,2023-05-27 18:28:46+00:00,ywiecZdroj1,@nordienmn @Schwarzenegger @netflix what is africa??
1662526268129304577,2023-05-27 18:28:45+00:00,mspatricia317,"@AreWeOnT_V_ @WreckaCenter @MKatemurphy @netflix Yeah… I get that people do it anyway, but don’t brag about it on Twitter, ffs. 🤦‍♀️"
1662526148448772096,2023-05-27 18:28:16+00:00,DontBotherIt65,@blockbuster @netflix But if you didn't rewind...
1662526124545527814,2023-05-27 18:28:10+00:00,evrthiniztaken,@netflix @Schwarzenegger Lol y’all canceled password sharing. Watch how fast your numbers tank
1662526107986411526,2023-05-27 18:28:07+00:00,jayjaydink,"@the_mistpillar @Troubl37 @LadyDubh @MamaSissieSays @ChangeTheSyst14 @netflix You might be SHOCKED to find out that not everyone is going to agree on everything. And this being the internet, we can voice dissenting opinions."
1662526055649771521,2023-05-27 18:27:54+00:00,The_Amun_Ra,@blockbuster @netflix Please come back
1662526033621553152,2023-05-27 18:27:49+00:00,judy_heyjude3,@jennifermarriot @MKatemurphy @netflix No District I have been affiliated with. Good for those that do:)
1662526033076125698,2023-05-27 18:27:49+00:00,KrownCityKing,Why does @Netflix think I want to watch a docuseries about adult humans who cosplay/live as mermaids? Is it because I’m white? SMH
1662525916923432960,2023-05-27 18:27:21+00:00,Wolf_Ice112,@chrishemsworth @netflix Woof
1662525889668677633,2023-05-27 18:27:14+00:00,nmhyks,@netflix @NetflixKR so where’s all of us are dead season 2.
1662525856856838145,2023-05-27 18:27:07+00:00,JerryMccloy,@blockbuster @netflix But you all got mad when we didnt rewind the tapes...lol
1662525832630247432,2023-05-27 18:27:01+00:00,927Existent,@blockbuster @netflix blockbuster coming back as an online streaming service?
1662525730389934082,2023-05-27 18:26:37+00:00,toobeelee,"@disney this thing of one episode of kardashians is boring.....why cnt you be like @netflix with young,famous and african so not happy"
1662525711163301888,2023-05-27 18:26:32+00:00,leviternihili,@nordienmn @Schwarzenegger @netflix Today i feel african
1662525704582332417,2023-05-27 18:26:30+00:00,hantassupplier,hey @netflix . why don’t you stop worrying abt where my tv is and being back inside job you’re nothing but a capitalist mongering i fucking hate you so much
1662525665999040514,2023-05-27 18:26:21+00:00,samsterdam38,Hey @netflix can you fuck off with your household sharing bs? I frfr pay 5$ more a month for access to 4k content and now you want me to pay 8$ more to add another person on my acct? If I can't watch shit while I'm not at my house you will be deleted asap #Netflix get it together
1662525619924611080,2023-05-27 18:26:10+00:00,trvlgfool,@iamwandasykes @nytimes @netflix I really enjoyed the show. You’re always keeping it real!
1662525514718773252,2023-05-27 18:25:45+00:00,JackKu,"@tiffanyrhoney @netflix @Schwarzenegger Yeah,… and pay the €4"
1662525458276130816,2023-05-27 18:25:32+00:00,murillobins,@JLo @netflix i think u should release “the mother (extended version)” for the amount of unreleased scene. we kinda deserve it https://t.co/nX7jGRwzSs
1662525416194854913,2023-05-27 18:25:22+00:00,1Laurenskie,"@netflix @netflix  do, I can’t use MY password at work or at my grandmother’s home who I help care for? I’m the one using it!"
1662525313572634630,2023-05-27 18:24:57+00:00,bobbinfordeath,@blockbuster @netflix I miss you 🥺
1662525272644636673,2023-05-27 18:24:47+00:00,MickeyGif_V2,"@blockbuster @netflix Ease of use is one thing, but modern streaming services will never give me the buzz of getting the ok from the wife for a Blockbuster trip. 😂"
1662525224099758080,2023-05-27 18:24:36+00:00,JackKu,"@netflix @Schwarzenegger There are so many good actors, why Schwarzenegger?!
I almost felt sorry for the guy… it’s a waist of space on Netflix.

Please #netflix stop hiring these “I am to old, but I still want to do a movie to get some money”-actors"
1662525040271785987,2023-05-27 18:23:52+00:00,E_ALBIZU,"@blockbuster @netflix Rule #1 , never forget who your father was. https://t.co/xKHowoTD03"
1662524988232957952,2023-05-27 18:23:40+00:00,meli_espinosa84,"@blockbuster @netflix I used to have this keychain, I miss those years when my mom took me to rent movies every weekend. 🫶🫶 https://t.co/IKUEURtP8I"
